"restaurant name","country code",city,long,lat,cuisines,booking,online_delivery,delivery,price,rating
"Fong's Pizza",216,"Des Moines",-93.621631,41.585465,"Chinese, Pizza",No,No,No,25,4.6
"A Dong Restaurant",216,"Des Moines",-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea",No,No,No,10,4.4
"Court Avenue Brewing Company",216,"Des Moines",-93.620726,41.58536,"American, Pizza, Bar Food",No,No,No,40,4.2
Django,216,"Des Moines",-93.629436,41.584027,French,No,No,No,40,4.3
"Miyabi 9",216,"Des Moines",-93.611366,41.590819,"Japanese, Sushi",No,No,No,25,4.8
"Zombie Burger + Drink Lab",216,"Des Moines",-93.61474,41.590106,"Burger, Desserts, Vegetarian",No,No,No,10,4.2
"Tursi's Latin King",216,"Des Moines",-93.577383,41.601415,"American, Italian",No,No,No,70,4.1
"Tsing Tsao South",216,"Des Moines",-93.645245,41.545869,Chinese,No,No,No,10,4.1
"Bandit Burrito",216,"Des Moines",-93.6976773,41.6714654,"Breakfast, Mexican, Southwestern",No,No,No,10,4
"Jethro's BBQ",216,"Des Moines",-93.659797,41.603901,"American, BBQ",No,No,No,25,4.3
"The Machine Shed Restaurant",216,"Des Moines",-93.772033,41.615083,"American, Breakfast",No,No,No,25,3.8
"Mi Patria",216,"Des Moines",-93.73624,41.594039,"Latin American",No,No,No,25,4
"Waterfront Seafood Market",216,"Des Moines",-93.7441981,41.5991771,"Seafood, Sushi",No,No,No,40,4.2
"The Giggling Goat",14,"Dicky Beach",153.137401,-26.783576,"Coffee and Tea, Tea, Modern Australian",No,No,No,7,3.6
"Burnt Toast Cafe",216,Dubuque,-90.667668,42.504759,Breakfast,No,No,No,10,3.4
"Catfish Charlie's",216,Dubuque,-90.6499328,42.5124724,Seafood,No,No,No,25,3.3
"Salsa's Mexican Restaurant",216,Dubuque,-90.6684746,42.5032004,Mexican,No,No,No,10,3.4
"Tony Roma's",216,Dubuque,-90.658609,42.496464,"American, BBQ, Seafood",No,No,No,25,3.3
"Vinny Vanucchi's",216,Dubuque,-90.664029,42.495689,Italian,No,No,No,25,3.4
"Champps Americana",216,Dubuque,-90.715247,42.492018,"American, Burger, Sandwich",No,No,No,25,3.5
"Fiesta Cancun",216,Dubuque,-90.740213,42.49092,Mexican,No,No,No,10,3.6
"Happy Joe's Pizza & Ice Cream",216,Dubuque,-90.7264,42.4955,"Desserts, Pizza, Ice Cream",No,No,No,0,3.5
Houlihan's,216,Dubuque,-90.645294,42.516621,"American, Burger",No,No,No,25,3.6
"Ichiban Hibachi Steakhouse & Sushi Bar",216,Dubuque,-90.712084,42.492963,"Japanese, Steak, Sushi",No,No,No,40,3.7
"Kalmes Breaktime Bar & Grill",216,Dubuque,-90.6646,42.5043,"American, Burger",No,No,No,25,3.6
"L. May Eatery",216,Dubuque,-90.668164,42.503075,"International, Pizza",No,No,No,40,3.8
"Los Aztecas",216,Dubuque,-90.7055,42.4916,Mexican,No,No,No,10,3.5
"Manna Java World Cafe",216,Dubuque,-90.6677349,42.500191,"Breakfast, Pizza",No,No,No,10,3.5
"Mario's Italian Restaurant",216,Dubuque,-90.6691,42.5048,"American, Italian",No,No,No,25,3.6
"Pepper Sprout Incorporated",216,Dubuque,-90.6651,42.4974,American,No,No,No,40,3.6
"Shot Tower Inn",216,Dubuque,-90.6658,42.4963,"Italian, Pizza",No,No,No,25,3.6
"Sunshine Family Restaurant",216,Dubuque,-90.663686,42.4982789,"American, Breakfast, Burger",No,No,No,10,3.5
"Watershed Cafe",216,Dubuque,-90.684882,42.527556,"American, Burger, Pizza, Cafe",No,No,No,25,3.7
"Woodfire Grille",216,Dubuque,-90.658988,42.496378,"American, Seafood, Steak",No,No,No,70,3.6
"The Belle General",14,"East Ballina",153.593331,-28.862663,Cafe,No,No,No,20,4.1
"Jehova es Mi Pastor Tacos y Burritos",216,Fernley,-119.252694,39.607515,Mexican,No,No,No,10,3.7
"Flaxton Gardens",14,Flaxton,152.8771473,-26.6521332,"Tea, Modern Australian",No,No,No,30,3.5
"Bespoke Harvest",14,Forrest,143.714315,-38.517292,"Cafe, Australian",No,No,No,20,3.7
"Houndstooth Grill & Tavern",216,Gainesville,-83.8461,34.0901,"American, Sandwich, Seafood",No,No,No,25,4.4
"Hawg Wild BBQ & Catfish House",216,Gainesville,-83.520693,34.61802,"BBQ, Burger, Seafood",No,No,No,10,4.1
"Bourbon Street Grille",216,Gainesville,-83.985353,34.532973,"American, Burger, Cajun",No,No,No,25,3.8
"Corkscrew Cafe",216,Gainesville,-83.9858,34.5318,,No,No,No,40,3.9
"Smokin Gold BBQ",216,Gainesville,-83.983939,34.533626,BBQ,No,No,No,10,3.9
"Hoka-Hoka Japanese Steak & Sushi",216,Gainesville,-83.989317,34.541044,"Chinese, Japanese, Thai",No,No,No,10,4.4
"Shenanigan's Irish Pub",216,Gainesville,-83.986119,34.533198,"Bar Food, Seafood, Vegetarian",No,No,No,25,4.1
"Fish Tales Lakeside Grille",216,Gainesville,-83.938024,34.183573,Seafood,No,No,No,25,3.8
Antebellum,216,Gainesville,-83.926217,34.185707,"American, Southern",No,No,No,40,4.3
"Moonie's Texas Barbecue",216,Gainesville,-83.927794,34.180043,"BBQ, Sandwich",No,No,No,10,4.1
"Atlanta Highway Seafood Market",216,Gainesville,-83.838457,34.285102,"Sandwich, Seafood, Cajun",No,No,No,25,4.9
"Eat at Thai",216,Gainesville,-83.857993,34.300182,Thai,No,No,No,10,4.6
"Smoke House BBQ and Catering",216,Gainesville,-83.860098,34.222755,BBQ,No,No,No,25,3.8
"2 Dog",216,Gainesville,-83.824023,34.300567,"American, European, Sandwich",No,No,No,25,4.2
"Longstreet Cafe",216,Gainesville,-83.8272,34.3166,Southern,No,No,No,10,4.3
Re-Cess,216,Gainesville,-83.82686,34.300332,"American, Southern",No,No,No,25,4.2
Bodensee,216,Gainesville,-83.727741,34.701594,German,No,No,No,40,3.8
"Hofer's Bakery & Cafe",216,Gainesville,-83.7345,34.7024,"German, Ice Cream",No,No,No,10,3.9
"Troll Tavern",216,Gainesville,-83.7334,34.7021,"Burger, German, Sandwich",No,No,No,25,2.2
"The Nacoochee Village Tavern & Pizzeria",216,Gainesville,-83.713498,34.691208,"Italian, Pizza, Sandwich",No,No,No,10,4
"Blue Bean Love Cafe",14,"Hepburn Springs",144.1387014,-37.3123267,"Cafe, Coffee and Tea, Modern Australian",No,No,No,20,3.8
"La Trattoria of Lavandula",14,"Hepburn Springs",144.110062,-37.275494,"Italian, Fusion, Cafe",No,No,No,7,3.8
"5 Little Pigs",14,Huskisson,150.6710743,-35.0388698,"Breakfast, Modern Australian",No,No,No,20,4.1
"Beach Box Cafe",14,Inverloch,145.7287133,-38.6347458,"Burger, Coffee and Tea, Modern Australian",No,No,No,7,3.7
"Funkey Monkey",14,"Lakes Entrance",147.9942247,-37.8783865,"Breakfast, Coffee and Tea",No,No,No,7,3.8
"Burger Queen Drive In",216,Lakeview,-120.3458,42.1885,"Burger, Desserts, Sandwich",No,No,No,10,3.6
"Blue Orchid Thai Restaurant",216,Lincoln,-96.7072,40.8143,Thai,No,No,No,25,4.5
"Stillwater on Belmore",14,Lorn,151.558475,-32.728097,"Breakfast, Coffee and Tea",No,No,No,20,3.6
Mr.,14,Macedon,144.564174,-37.423189,Cafe,No,No,No,20,3.5
"Emilio's Cuban Cafe",216,Macon,-83.594494,32.567741,"Coffee and Tea, Cuban, Latin American",No,No,No,25,3.9
"Ingleside Village Pizza",216,Macon,-83.657061,32.853896,"Pizza, Sandwich",No,No,No,10,4.9
"Jim Shaw's Seafood Grill & Bar",216,Macon,-83.6737,32.8496,Seafood,No,No,No,25,4.6
"Mandarin Chinese Restaurant",216,Macon,-83.6766,32.8899,"Chinese, Thai",No,No,No,25,4.5
Rookery,216,Macon,-83.6279,32.8361,"Burger, Desserts, Bar Food",No,No,No,25,4.5
Dovetail,216,Macon,-83.627979,32.83641,,No,No,No,40,3.8
"Bonefish Grill",216,Macon,-83.713978,32.929278,"American, Seafood",No,No,No,40,4.1
"Downtown Grill",216,Macon,-83.6276,32.8375,Steak,No,No,No,70,4
"Greek Corner Deli",216,Macon,-83.628703,32.83654,"Desserts, Greek, Sandwich",No,No,No,10,4.3
Natalia's,216,Macon,-83.787993,32.928495,"European, Italian, Mediterranean",No,No,No,70,4.2
"Papouli's Mediterranean Cafe & Market",216,Macon,-83.6873,32.901,"Greek, Mediterranean, Vegetarian",No,No,No,10,4.2
"Benson's Steak and Sushi",216,Macon,-83.662421,32.556873,"American, Chinese, Sushi",No,No,No,25,3.7
"My Fathers Place",216,Macon,-83.624,32.5786,Italian,No,No,No,25,3.7
"Sushi Thai Restaurant",216,Macon,-83.6665,32.6184,"Japanese, Sushi, Thai",No,No,No,10,3.7
"The Mellow Mushroom",216,Macon,-83.691044,32.552684,"Pizza, Sandwich, Vegetarian",No,No,No,25,3.8
"El Jalisciense Mexican Restaurant",216,Macon,-83.64935,32.594666,Mexican,No,No,No,10,4.1
"Greek Village",216,Macon,-83.636618,32.6176839,"American, Greek, Seafood",No,No,No,25,4
"Martin's BBQ",216,Macon,-83.600201,32.619321,BBQ,No,No,No,25,4.2
"Thai Pepper",216,Macon,-83.665557,32.593264,"Japanese, Sushi, Thai",No,No,No,10,4
"Zen Japanese Steakhouse and Sushi Bar",216,Macon,-83.7184,32.6147,"Japanese, Steak, Sushi",No,No,No,40,4.1
"Star Buffet",14,Mayfield,151.7343832,-32.899178,Asian,No,No,No,20,2.9
"Triangle Restaurant",216,"Mc Millan",-85.7363,46.3718,"Breakfast, Burger",No,No,No,10,2.4
"Three Anchors",14,"Middleton Beach",117.917166,-35.025861,"Bar Food, Modern Australian",No,No,No,30,3.8
"HI Lite Bar & Lounge",216,Miller,-98.9891,44.5158,,No,No,No,0,3.4
"Vince's Restaurant & Pizzeria",216,Monroe,-89.653487,42.606306,"Italian, Pizza",No,No,No,25,3.6
"Poets Cafe",14,Montville,152.893735,-26.690462,"Coffee and Tea, Modern Australian",No,No,No,30,2.4
"The Artesian Restaurant",216,"Ojo Caliente",-106.057666,36.313638,"American, International, Southwestern",No,No,No,40,3.6
"Cev?che Tapas Bar & Restaurant",216,Orlando,-81.381077,28.540432,"Spanish, Tapas",No,No,No,40,4.4
'Ohana,216,Orlando,-81.585226,28.405437,Hawaiian,No,No,No,45,4.5
"Earl of Sandwich",216,Orlando,-81.514608,28.372858,"American, Sandwich, Salad",No,No,No,35,4.7
"Raglan Road Irish Pub and Restaurant",216,Orlando,-81.517725,28.371338,Irish,No,No,No,50,4.3
"Caf刺 Tu Tu Tango",216,Orlando,-81.469986,28.440344,"New American, Tapas",No,No,No,40,4.6
"Texas de Brazil",216,Orlando,-81.4510725,28.4676808,"Brazilian, Steak",No,No,No,100,4.6
"Bahama Breeze Island Grille",216,Orlando,-81.471526,28.437065,Caribbean,No,No,No,45,4.3
"Maggiano's Little Italy",216,Orlando,-81.471447,28.433235,Italian,No,No,No,50,4.4
"Hawkers Asian Street Fare",216,Orlando,-81.364347,28.560505,"Asian, Thai",No,No,No,35,4.6
"Tako Cheena by Pom Pom",216,Orlando,-81.364547,28.557845,"Asian, Latin American, Vegetarian",No,No,No,10,4.4
"Seasons 52 Fresh Grill",216,Orlando,-81.487978,28.448175,American,No,No,No,60,4.4
"Hollerbach's Willow Tree Caf刺",216,Orlando,-81.266871,28.811653,German,No,No,No,40,4.8
"Pom Pom's Teahouse and Sandwicheria",216,Orlando,-81.351467,28.543571,"American, Sandwich, Tea",No,No,No,25,4.9
"Yellow Dog Eats",216,Orlando,-81.522987,28.527592,"American, BBQ, Sandwich",No,No,No,35,4.9
"Tibby's New Orleans Kitchen",216,Orlando,-81.322631,28.601088,Cajun,No,No,No,25,4.7
"The Coop",216,Orlando,-81.357219,28.597366,"Southern, Cajun, Soul Food",No,No,No,25,3.6
"Bosphorous Turkish Cuisine",216,Orlando,-81.3508344,28.5976271,"Mediterranean, Turkish",No,No,No,40,4.2
"Ethos Vegan Kitchen",216,Orlando,-81.352921,28.592857,"American, Breakfast, Vegetarian",No,No,No,25,4.4
Hillstone,216,Orlando,-81.36526,28.596682,,No,No,No,40,4.4
"The Ravenous Pig",216,Orlando,-81.356024,28.593297,"Pub Food",No,No,No,40,4.4
"Vivo Bar and Grill",14,"Palm Cove",145.670768,-16.748083,"Mediterranean, Seafood",No,No,No,30,4.4
"Pier 70",14,Paynesville,147.7227832,-37.9194154,"Modern Australian",No,No,No,120,2.6
DiVine,14,Penola,140.837409,-37.379153,"Cafe, Coffee and Tea, Sandwich",No,No,No,20,3.4
"Cactus Flower Cafe Navarre",216,Pensacola,-86.8573393,30.4025979,"Mexican, Southwestern, Tex-Mex",No,No,No,25,4.2
"McGuire's Irish Pub & Brewery",216,Pensacola,-87.2027,30.4179,"Burger, Bar Food, Steak",No,No,No,40,4.9
"New Yorker Deli & Pizzeria",216,Pensacola,-87.1819,30.4251,"Italian, Pizza, Sandwich",No,No,No,10,4.6
"Tu-Do Vietnamese Restaurant",216,Pensacola,-87.2216,30.4982,"Asian, Vietnamese",No,No,No,10,4.5
"Carrabba's Italian Grill",216,Pensacola,-87.205855,30.417318,"Italian, Pizza, Seafood",No,No,No,40,3.7
"Jaco's Bayfront Bar and Grille",216,Pensacola,-87.213274,30.403034,Tapas,No,No,No,25,3.9
"The Tin Cow",216,Pensacola,-87.2150874,30.4116106,"Burger, Bar Food",No,No,No,25,3.7
"Cactus Flower Cafe",216,Pensacola,-87.2080932,30.4473322,"Latin American, Mexican, Southwestern",No,No,No,25,4.2
"Dharma Blue",216,Pensacola,-87.2092,30.4101,"Seafood, Sushi",No,No,No,40,4.1
"Global Grill",216,Pensacola,-87.2153054,30.411878,"European, International, Tapas",No,No,No,40,4.4
Ichiban,216,Pensacola,-87.2252,30.4767,"Japanese, Sushi",No,No,No,25,4.3
"The Fish House",216,Pensacola,-87.211082,30.407358,"American, Seafood, Sushi",No,No,No,40,4
"Tuscan Oven",216,Pensacola,-87.214,30.4692,"Italian, Mediterranean, Pizza",No,No,No,25,4.1
"Flounders Chowder House",216,Pensacola,-87.143,30.3359,Seafood,No,No,No,40,3.9
"Hemingway's Island Grill",216,Pensacola,-87.142602,30.335521,"Caribbean, Seafood, Steak",No,No,No,40,3.5
"Native Cafe",216,Pensacola,-87.132932,30.334776,"Breakfast, Burger",No,No,No,25,4.2
"Peg Leg Pete's",216,Pensacola,-87.164376,30.327864,"Burger, Sandwich, Seafood",No,No,No,40,4.4
"The Grand Marlin",216,Pensacola,-87.149178,30.34262,"Caribbean, Seafood",No,No,No,40,4.3
"Original Georgios Authentic Greek Food",216,Pensacola,-87.4218962,30.3199824,Greek,No,No,No,10,4.7
"Fisherman's Corner",216,Pensacola,-87.427707,30.308468,"Sandwich, Seafood, Cajun",No,No,No,40,4.4
"Mad Cowes Cafe",14,"Phillip Island",145.237813,-38.448307,"Breakfast, Coffee and Tea, Modern Australian",No,No,No,20,3.7
"Rupes Burgers",216,Pocatello,-112.3415,43.1903,"Burger, Fast Food",No,No,No,10,3.7
"Texas Roadhouse",216,Pocatello,-112.461326,42.910518,"American, BBQ, Steak",No,No,No,45,3.5
"Riverwalk Cafe",216,Pocatello,-112.0132,42.62,"Asian, Thai",No,No,No,10,3.6
"Royal Hotel",216,Pocatello,-112.0127,42.6192,"Pizza, Bar Food",No,No,No,0,3.6
"Buddy's Italian Restaurant",216,Pocatello,-112.4423,42.8661,"Italian, Pizza, Sandwich",No,No,No,40,3.7
Butterburrs,216,Pocatello,-112.4516,42.8919,"American, Breakfast",No,No,No,30,3.6
"Chang Garden",216,Pocatello,-112.441,42.8928,Chinese,No,No,No,10,3.5
"Fifth Street Bagelry",216,Pocatello,-112.4397,42.8631,"Coffee and Tea, Sandwich",No,No,No,10,3.8
"Goody's Deli",216,Pocatello,-112.4365,42.8604,"Pizza, Sandwich",No,No,No,10,3.8
"Grecian Key Restaurant",216,Pocatello,-112.4524,42.8639,"American, Greek",No,No,No,25,3.7
"Outer Limits Fun Zone",216,Pocatello,-112.459988,42.878077,"Burger, Pizza, Sandwich",No,No,No,10,3.5
"Portneuf Valley Brewing",216,Pocatello,-112.443213,42.860024,"American, Pizza",No,No,No,25,3.7
"Sandpiper Restaurant & Lounge",216,Pocatello,-112.432,42.9012,"American, Seafood, Steak",No,No,No,40,3.6
"Senor Iguanas",216,Pocatello,-112.4433,42.8942,Mexican,No,No,No,0,3.6
"Sushi Family",216,Pocatello,-112.452013,42.88245,"Asian, Sushi, Vegetarian",No,No,No,25,3.6
"Taste of India Nepal",216,Pocatello,-112.45253,42.863969,"Indian, International, Vegetarian",No,No,No,25,3.8
"Thai Paradise",216,Pocatello,-112.450106,42.861871,"Desserts, Thai",No,No,No,25,3.7
"The Bridge",216,Pocatello,-112.4413856,42.8585987,"New American",No,No,No,40,3.6
"Nosh Mahal",216,Pocatello,-112.44853,42.891174,"Indian, Persian",No,No,No,25,0
"El Herradero",216,Pocatello,-112.4419,42.8774,Mexican,No,No,No,10,4.1
"Barrett Junction Cafe",216,Potrero,-116.704731,32.613431,"American, BBQ, Burger",No,No,No,25,3.3
"Blue Point Grill",216,Princeton,-74.651139,40.352385,Seafood,No,No,No,70,4
"Giovanni's Shrimp Truck",216,"Rest of Hawaii",-157.948486,21.677078,Seafood,No,No,No,25,4.5
"Kona Brewing Company",216,"Rest of Hawaii",-155.997362,19.642752,"American, Pizza, Bar Food",No,No,No,35,4.7
"Leonard's Bakery",216,"Rest of Hawaii",-157.813432,21.284586,,No,No,No,10,4.7
"Coconuts Fish Cafe",216,"Rest of Hawaii",-156.455284,20.748838,Seafood,No,No,No,30,4.5
"Kihei Caffe",216,"Rest of Hawaii",-156.451847,20.731487,"American, Hawaiian",No,No,No,10,4.5
"Monkeypod Kitchen by Merriman",216,"Rest of Hawaii",-156.4309473,20.6883746,Burger,No,No,No,40,4.2
"Sansei Seafood Restaurant & Sushi Bar",216,"Rest of Hawaii",-156.452556,20.733554,"Japanese, Seafood, Sushi",No,No,No,40,4.2
"Star Noodle",216,"Rest of Hawaii",-156.674835,20.885226,Asian,No,No,No,10,4.6
"Aloha Mixed Plate",216,"Rest of Hawaii",-156.684967,20.886564,"Asian, Breakfast, Hawaiian",No,No,No,10,4.2
Gazebo,216,"Rest of Hawaii",-156.667037,20.992316,"Breakfast, Burger",No,No,No,25,4.4
"Hula Grill",216,"Rest of Hawaii",-156.693821,20.921347,"Hawaiian, Seafood, Steak",No,No,No,40,4.3
Kimo's,216,"Rest of Hawaii",-156.680666,20.876127,"Hawaiian, Seafood, Steak",No,No,No,40,4.3
"Mama's Fish House",216,"Rest of Hawaii",-156.366445,20.929622,"Hawaiian, Seafood",No,No,No,70,4.9
"Marukame Udon",216,"Rest of Hawaii",-157.825979,21.279476,Japanese,No,No,No,10,4.9
"Yard House",216,"Rest of Hawaii",-157.8312476,21.2794952,"American, Asian, Burger",No,No,No,40,4.6
"Lulu's Waikiki",216,"Rest of Hawaii",-157.822716,21.271826,American,No,No,No,25,3.9
"Duke's Waikiki",216,"Rest of Hawaii",-157.827196,21.277583,"Hawaiian, Seafood, Steak",No,No,No,70,4.4
"Eggs 'n Things",216,"Rest of Hawaii",-157.831538,21.280663,Breakfast,No,No,No,10,4
Roy's,216,"Rest of Hawaii",-157.831176,21.279154,"Asian, European, Seafood",No,No,No,70,4.2
"Wailana Coffee House",216,"Rest of Hawaii",-157.836031,21.285396,"American, Breakfast, Hawaiian",No,No,No,25,4.2
"The Lady & Sons",216,Savannah,-81.0954,32.0804,Southern,No,No,No,40,3.3
"Green Truck Pub",216,Savannah,-81.096647,32.052858,Burger,No,No,No,40,4.7
"Leopold's Ice Cream",216,Savannah,-81.0894,32.0785,"Desserts, Sandwich, Ice Cream",No,No,No,10,4.6
"Mrs. Wilkes' Dining Room",216,Savannah,-81.0955,32.0727,"American, Southern",No,No,No,40,4.5
Zunzi's,216,Savannah,-81.0911,32.0775,"International, Mediterranean, Sandwich",No,No,No,25,4.5
"Moon River Brewing Company",216,Savannah,-81.0916,32.0809,"American, Bar Food, Sandwich",No,No,No,25,3.7
"Pirates' House Restaurant",216,Savannah,-81.0844,32.0782,"American, Seafood, Steak",No,No,No,40,3.8
"B. Matthew's Eatery",216,Savannah,-81.0875,32.0798,"American, Breakfast",No,No,No,25,4.1
"Crystal Beer Parlor",216,Savannah,-81.0979,32.0735,"American, Bar Food",No,No,No,25,4.4
"Goose Feathers Cafe and Bakery",216,Savannah,-81.0941,32.0801,"Breakfast, Vegetarian",No,No,No,10,4.2
Henry's,216,Savannah,-81.0905213,32.0794767,"American, Breakfast",No,No,No,10,4.1
"Huey's On The River",216,Savannah,-81.0897,32.0812,"Breakfast, Cajun",No,No,No,40,4.1
"J. Christopher's",216,Savannah,-81.091482,32.074495,"Breakfast, Diner, Sandwich",No,No,No,25,4.3
"Lulu's Chocolate Bar",216,Savannah,-81.097051,32.080742,"Coffee and Tea, Desserts",No,No,No,10,4.3
"Rocks on the River",216,Savannah,-81.092484,32.081394,"Pizza, Seafood, Steak",No,No,No,70,4
"SOHO South Cafe",216,Savannah,-81.0939,32.0747,"Cafe, Sandwich, Southern",No,No,No,25,4.3
"The Olde Pink House",216,Savannah,-81.0897,32.0798,"American, Seafood, Southern",No,No,No,70,4.4
"Vic's On The River",216,Savannah,-81.0908,32.0809,American,No,No,No,70,4.1
"The Crab Shack",216,Savannah,-80.865909,32.011689,Seafood,No,No,No,40,3.8
"Tybee Island Social Club",216,Savannah,-80.848297,31.99581,,No,No,No,10,3.9
"Sky On 57",184,Singapore,103.8600048,1.2826608,"Chinese, Continental, Singaporean",No,No,No,300,3.4
"Cut By Wolfgang Puck",184,Singapore,103.8594222,1.285476931,"American, Steak",No,No,No,270,4
"Restaurant Andre",184,Singapore,103.8403602,1.279419756,"French, Mediterranean, European",No,No,No,500,3.8
"Potato Head Folk",184,Singapore,103.8416688,1.280502991,American,No,No,No,80,3.1
Jaan,184,Singapore,103.8536048,1.293220698,French,No,No,No,430,3.8
"Rhubarb Le Restaurant",184,Singapore,103.8430222,1.27944363,French,No,No,No,315,3.9
"Al'frank Cookies",184,Singapore,103.859422,1.300404333,Bakery,No,No,No,20,4.2
"Fratini La Trattoria",184,Singapore,103.8070809,1.331128397,Italian,No,No,No,100,4.1
"Boufe Boutique Cafe",184,Singapore,103.8146178,1.29782554,"Italian, French, Bakery, Cafe",No,No,No,50,3.2
"The Refinery Singapore",184,Singapore,103.8621195,1.310668316,"American, Japanese, Singaporean",No,No,No,80,3.2
"Chye Seng Huat Hardware",184,Singapore,103.8604162,1.311550709,Cafe,No,No,No,40,3.7
"Makansutra Gluttons Bay",184,Singapore,103.8558665,1.289761964,"Singaporean, Chinese, Seafood, Malay, Indian",No,No,No,30,3
Colony,184,Singapore,103.859955,1.2905805,"Asian, Continental, Seafood",No,No,No,220,3.8
"Summer Pavilion",184,Singapore,103.8601766,1.290800881,"Chinese, Seafood, Cantonese, Dim Sum",No,No,No,300,3.9
"The Lokal",184,Singapore,103.840921,1.278373182,"Singaporean, Australian, German",No,No,No,60,3.1
"I Am",184,Singapore,103.8584296,1.301707168,"Western, Fusion, Fast Food",No,No,No,60,3.2
"Super Loco",184,Singapore,103.839165,1.290083898,"American, Mexican",No,No,No,95,3.2
Artistry,184,Singapore,103.8581813,1.303034648,"American, Bakery, European, Burger, Fusion",No,No,No,50,3.8
"Bitters & Love",184,Singapore,103.8482541,1.28197,"Finger Food",No,No,No,40,3.9
"Artichoke Cafe",184,Singapore,103.8519943,1.299707726,"Cafe, Spanish, Turkish, Greek",No,No,No,75,3.2
"Archie's Waeside",216,"Sioux City",-96.1608,42.7956,"Burger, Seafood, Steak",No,No,No,40,3.7
"Bob Roe's Pizza",216,"Sioux City",-96.379,42.4765,"American, Pizza, Bar Food",No,No,No,10,3.6
"Da Kao Restaurant",216,"Sioux City",-96.4173,42.5026,"Asian, Vegetarian, Vietnamese",No,No,No,10,3.8
"Famous Dave's",216,"Sioux City",-96.4051,42.492,BBQ,No,No,No,10,3.6
"Fuji Bay Japanese Restaurant",216,"Sioux City",-96.4046,42.4965,"Japanese, Sushi",No,No,No,40,3.7
"HuHot Mongolian Grill",216,"Sioux City",-96.3479,42.4391,"Asian, Chinese",No,No,No,25,3.6
"Hunan Palace",216,"Sioux City",-96.362,42.4375,Chinese,No,No,No,25,3.8
"Jerry's Pizza",216,"Sioux City",-96.3596,42.4764,Pizza,No,No,No,25,3.8
"Jim's Burgers",216,"Sioux City",-96.4048,42.4985,Burger,No,No,No,10,3.7
"Johnnie Mars",216,"Sioux City",-96.378049,42.495534,"American, Desserts, Diner",No,No,No,10,3.9
"Miles Inn",216,"Sioux City",-96.3755,42.4876,American,No,No,No,10,3.7
"Milwaukee Wiener House",216,"Sioux City",-96.4063904,42.4930681,"American, Fast Food",No,No,No,10,3.8
"Minerva's Food & Cocktails",216,"Sioux City",-96.418,42.5212,"American, Seafood, Steak",No,No,No,40,3.7
"Monterrey Mexican Restaurant",216,"Sioux City",-96.3691,42.4351,Mexican,No,No,No,10,3.7
Rebos,216,"Sioux City",-96.3959487,42.4944454,"Caribbean, Mexican, Cajun",No,No,No,25,3.8
"Tokyo Japanese Steakhouse & Sushi Bar",216,"Sioux City",-96.349464,42.440592,"Japanese, Steak, Sushi",No,No,No,40,3.9
"Diamond Thai Cuisine",216,"Sioux City",-96.4136,42.5011,"Asian, Thai, Vegetarian",No,No,No,10,4
"El Fredo Pizza",216,"Sioux City",-96.4204,42.5106,Pizza,No,No,No,40,4
